Instance,PopulationSize,CrossoverRate,MutationRate,AvgFitness,AvgTruckCost,AvgEnergyCost,AvgTime
9,50,0.4,0.1,600.5,891.0,310.0,14.903425765037536
9,50,0.6,0.01,600.5,891.0,310.0,13.277031898498535
9,50,0.6,0.05,600.5,891.0,310.0,14.711061429977416
9,50,0.6,0.08,600.5,891.0,310.0,14.937970328330994
9,50,0.6,0.1,600.5,891.0,310.0,15.024059557914734
9,50,0.8,0.01,600.5,891.0,310.0,13.354618883132934
9,50,0.8,0.05,600.5,891.0,310.0,14.795665407180786
9,50,0.8,0.08,600.5,891.0,310.0,14.968877601623536
9,50,0.8,0.1,600.5,891.0,310.0,15.031324458122253
9,50,0.9,0.01,600.5,891.0,310.0,13.475313687324524
9,50,0.9,0.05,600.5,891.0,310.0,14.800694346427917
9,50,0.9,0.08,600.5,891.0,310.0,14.997572040557861
9,50,0.9,0.1,600.5,891.0,310.0,15.059161281585693
9,60,0.4,0.01,600.5,891.0,310.0,15.599287343025207
9,60,0.4,0.05,600.5,891.0,310.0,17.39500994682312
9,60,0.4,0.08,600.5,891.0,310.0,17.751047611236572
9,60,0.4,0.1,600.5,891.0,310.0,17.894681549072267
9,60,0.6,0.01,600.5,891.0,310.0,15.869535326957703
9,60,0.6,0.05,600.5,891.0,310.0,17.608089756965636
9,60,0.6,0.08,600.5,891.0,310.0,17.846587038040163
9,60,0.6,0.1,600.5,891.0,310.0,17.94226806163788
9,60,0.8,0.01,600.5,891.0,310.0,16.06357958316803
9,60,0.8,0.05,600.5,891.0,310.0,17.73162968158722
9,60,0.8,0.08,600.5,891.0,310.0,17.94928195476532
9,60,0.8,0.1,600.5,891.0,310.0,18.029108428955077
9,60,0.9,0.01,600.5,891.0,310.0,16.1190593957901
9,60,0.9,0.05,600.5,891.0,310.0,17.750518584251402
9,60,0.9,0.08,600.5,891.0,310.0,17.949872374534607
9,60,0.9,0.1,600.5,891.0,310.0,18.023390674591063
20,30,0.4,0.01,2877.05,5001.0,760.0,17.64491686820984
20,30,0.4,0.05,2880.5,5001.0,760.0,19.3492733001709
20,30,0.4,0.08,2848.85,5001.0,765.6,19.650225043296814
20,30,0.4,0.1,2877.05,5080.9,782.9,19.686045265197755
20,30,0.6,0.01,2857.5,5001.0,760.0,18.005064940452577
20,30,0.6,0.05,2870.05,5001.0,760.0,19.456640481948853
20,30,0.6,0.08,2878.25,5001.0,762.6,19.672567820549013
20,30,0.6,0.1,2870.05,5001.0,760.0,19.646439576148985
20,30,0.8,0.01,2868.2,5025.3,782.6,18.238961696624756
20,30,0.8,0.05,2871.3,5077.4,799.8,19.699785232543945
20,30,0.8,0.08,2856.4,5025.3,777.4,19.827384114265442
20,30,0.8,0.1,2876.0,5229.2,786.1,19.69491081237793
20,30,0.9,0.01,2870.0,5001.0,778.5,18.107737135887145
20,30,0.9,0.05,2873.35,5082.2,776.4,19.585965085029603
20,30,0.9,0.08,2860.95,5025.3,787.2,19.74840941429138
20,30,0.9,0.1,2880.5,5001.0,760.0,19.661768770217897
20,40,0.4,0.01,2879.45,5001.0,760.0,23.23311758041382
20,40,0.4,0.05,2847.3,5125.7,786.9,25.804014492034913
20,40,0.4,0.08,2870.0,5001.0,760.6,25.958314228057862
20,40,0.4,0.1,2860.85,5001.0,767.4,26.114518451690675
20,40,0.6,0.01,2860.8,5203.0,803.0,23.88441333770752
20,40,0.6,0.05,2880.5,5001.0,760.0,25.808278012275697
20,40,0.6,0.08,2828.4,5215.8,774.9,26.200435829162597
20,40,0.6,0.1,2781.15,5073.2,804.4,26.315195775032045
20,40,0.8,0.01,2880.5,5001.0,760.0,24.25809440612793
20,40,0.8,0.05,2865.1,5073.6,797.4,26.161034655570983
20,40,0.8,0.08,2849.85,5162.1,798.1,26.361598658561707
20,40,0.8,0.1,2863.45,5001.0,762.8,26.16959145069122
20,40,0.9,0.01,2846.95,5157.0,778.1,24.251068711280823
20,40,0.9,0.05,2869.15,5030.1,771.7,26.10304970741272
20,40,0.9,0.08,2836.35,5114.8,791.4,26.11138665676117
20,40,0.9,0.1,2876.75,5001.0,761.0,26.123738980293275
20,50,0.4,0.01,2866.55,5001.0,760.0,29.3349586725235
20,50,0.4,0.05,2862.5,5181.3,785.3,32.056326961517335
20,50,0.4,0.08,2880.5,5001.0,760.0,32.3431232213974
20,50,0.4,0.1,2880.5,5001.0,760.0,32.44307956695557
20,50,0.6,0.01,2857.65,5001.0,760.8,29.876770210266113
20,50,0.6,0.05,2831.0,5001.0,767.6,32.28209617137909
20,50,0.6,0.08,2864.8,5001.0,763.3,32.4898788690567
20,50,0.6,0.1,2865.95,5001.0,766.1,32.51598432064056
20,50,0.8,0.01,2872.6,5001.0,760.8,30.111729907989503
20,50,0.8,0.05,2838.55,5001.0,767.0,32.36147449016571
20,50,0.8,0.08,2852.25,5001.0,766.3,32.631135773658755
20,50,0.8,0.1,2840.5,5025.3,782.8,32.95842719078064
20,50,0.9,0.01,2850.1,5205.2,791.9,30.42933568954468
20,50,0.9,0.05,2858.7,5102.3,779.2,32.30420155525208
20,50,0.9,0.08,2862.3,5001.0,760.0,32.52181947231293
20,50,0.9,0.1,2761.3,5110.0,804.3,32.803676557540896
20,60,0.4,0.01,2826.85,5077.4,787.7,34.97611584663391
20,60,0.4,0.05,2846.45,5080.9,780.6,38.56144299507141
20,60,0.4,0.08,2837.1,5218.3,814.0,38.9264652967453
20,60,0.4,0.1,2840.85,5049.6,790.4,39.006225395202634
20,60,0.6,0.01,2851.1,5001.0,760.0,35.699862933158876
20,60,0.6,0.05,2862.8,5001.0,760.0,38.472041606903076
20,60,0.6,0.08,2862.6,5001.0,766.8,38.90127863883972
20,60,0.6,0.1,2872.75,5154.4,782.2,38.96839265823364
20,60,0.8,0.01,2843.95,5054.4,806.2,36.451237535476686
20,60,0.8,0.05,2835.4,5001.0,761.4,38.86120102405548
20,60,0.8,0.08,2847.05,5001.0,760.7,38.91701672077179
20,60,0.8,0.1,2873.85,5001.0,771.6,39.01729044914246
20,60,0.9,0.01,2880.5,5001.0,760.0,35.90798342227936
20,60,0.9,0.05,2870.3,5030.1,785.1,38.72501254081726
20,60,0.9,0.08,2868.25,5001.0,760.0,39.17913889884949
20,60,0.9,0.1,2878.85,5001.0,776.5,38.912569999694824
5,30,0.4,0.01,801.7,1971.5,246.8,4.568236255645752
5,30,0.4,0.05,775.2,2020.0,241.9,5.026675176620484
5,30,0.4,0.08,858.45,1942.1,234.2,5.1754666566848755
5,30,0.4,0.1,760.95,1971.5,243.9,5.392457342147827
5,30,0.6,0.01,814.7,2039.1,224.9,4.646762013435364
5,30,0.6,0.05,765.5,1971.5,238.5,5.080137157440186
5,30,0.6,0.08,793.5,1971.5,230.2,5.249522113800049
5,30,0.6,0.1,798.65,2117.0,222.4,5.511330389976502
5,30,0.8,0.01,792.35,1923.0,223.1,4.913190507888794
5,30,0.8,0.05,819.5,1990.6,237.5,5.199310040473938
5,30,0.8,0.08,793.8,2039.1,218.6,5.348200798034668
5,30,0.8,0.1,792.15,1923.0,238.6,5.764695358276367
5,30,0.9,0.01,803.2,1923.0,228.9,5.5019426345825195
5,30,0.9,0.05,759.15,1923.0,234.9,5.393526983261109
5,30,0.9,0.08,817.1,1990.6,233.2,5.373647427558899
5,30,0.9,0.1,813.2,1971.5,234.1,5.484483933448791
5,40,0.4,0.01,756.9,1971.5,214.5,6.032718372344971
5,40,0.4,0.05,730.9,1923.0,218.1,6.64660918712616
5,40,0.4,0.08,779.35,1942.1,234.8,7.114966106414795
5,40,0.4,0.1,789.95,1971.5,250.9,7.112652325630188
5,40,0.6,0.01,784.15,1923.0,227.7,6.178803038597107
5,40,0.6,0.05,838.5,1942.1,220.0,6.602538228034973
5,40,0.6,0.08,740.35,1923.0,229.2,6.937718844413757
5,40,0.6,0.1,772.2,1971.5,242.3,7.4389993906021115
5,40,0.8,0.01,747.7,1971.5,233.3,6.324146723747253
5,40,0.8,0.05,774.45,2020.0,239.8,7.026231169700623
5,40,0.8,0.08,781.2,1971.5,223.7,7.5254723072052006
5,40,0.8,0.1,775.8,1923.0,254.1,7.382856106758117
5,40,0.9,0.01,763.95,1971.5,232.4,6.520258045196533
5,40,0.9,0.05,787.4,1961.2,258.4,6.863354682922363
5,40,0.9,0.08,766.6,1923.0,235.9,7.0471900463104244
5,40,0.9,0.1,709.35,2058.2,237.6,7.299044919013977
5,50,0.4,0.01,760.65,1971.5,238.9,7.558283591270447
5,50,0.4,0.05,735.8,1923.0,245.4,8.12075138092041
5,50,0.4,0.08,750.4,1990.6,212.6,8.49319748878479
5,50,0.4,0.1,738.15,1942.1,233.7,8.721567797660828
5,50,0.6,0.01,748.45,2020.0,231.9,7.585394954681396
5,50,0.6,0.05,777.45,1990.6,224.6,8.282600903511048
5,50,0.6,0.08,759.5,1923.0,248.8,8.87481780052185
5,50,0.6,0.1,785.35,1923.0,213.2,8.7792964220047
5,50,0.8,0.01,765.8,1923.0,231.5,8.566172552108764
5,50,0.8,0.05,783.35,1923.0,234.3,8.337831807136535
5,50,0.8,0.08,737.15,1923.0,235.1,8.644575548171996
5,50,0.8,0.1,775.3,1923.0,233.2,9.081079125404358
5,50,0.9,0.01,746.75,1923.0,234.5,7.94172236919403
5,50,0.9,0.05,744.4,1971.5,222.4,8.919991159439087
5,50,0.9,0.08,770.85,1971.5,224.3,8.817950129508972
5,50,0.9,0.1,749.3,1971.5,222.8,9.146308112144471
5,60,0.4,0.01,734.85,1923.0,211.0,9.078669476509095
5,60,0.4,0.05,713.0,1942.1,226.2,9.932151770591735
5,60,0.4,0.08,760.55,1990.6,248.9,10.125724601745606
5,60,0.4,0.1,787.2,1990.6,221.5,10.364209151268005
5,60,0.6,0.01,734.15,1923.0,223.9,9.254583764076234
5,60,0.6,0.05,714.75,1923.0,244.8,9.892554211616517
5,60,0.6,0.08,749.0,1971.5,243.1,10.351036882400512
5,60,0.6,0.1,726.25,2020.0,239.1,10.779029750823975
5,60,0.8,0.01,770.45,1923.0,234.3,9.779395198822021
5,60,0.8,0.05,768.25,1971.5,227.9,10.169434237480164
5,60,0.8,0.08,732.25,1923.0,242.0,10.51102066040039
5,60,0.8,0.1,758.45,1923.0,238.0,10.541906261444092
5,60,0.9,0.01,742.65,1923.0,236.5,9.961482691764832
5,60,0.9,0.05,739.8,1923.0,241.6,10.524928259849549
5,60,0.9,0.08,750.75,1923.0,228.3,11.014187169075011
5,60,0.9,0.1,769.9,1923.0,231.4,10.614544868469238
7,30,0.4,0.01,1046.5,1797.0,296.0,6.071126270294189
7,30,0.4,0.05,1043.4,1856.5,297.9,6.847615075111389
7,30,0.4,0.08,1045.3,1862.5,295.1,7.047531151771546
7,30,0.4,0.1,1046.1,1797.0,296.0,7.146995425224304
7,30,0.6,0.01,1043.5,1797.0,296.0,6.110527873039246
7,30,0.6,0.05,1046.15,1797.0,300.5,6.849876189231873
7,30,0.6,0.08,1041.75,1797.0,305.4,7.1460401773452755
7,30,0.6,0.1,1046.5,1797.0,296.0,7.185383462905884
7,30,0.8,0.01,1045.1,1797.0,296.0,6.205215787887573
7,30,0.8,0.05,1046.5,1797.0,296.0,6.909404397010803
7,30,0.8,0.08,1046.5,1797.0,296.0,7.145904588699341
7,30,0.8,0.1,1042.65,1856.5,298.7,7.2270160675048825
7,30,0.9,0.01,1046.5,1797.0,296.0,6.126024985313416
7,30,0.9,0.05,1044.4,1797.0,296.0,6.998129558563233
7,30,0.9,0.08,1039.35,1797.0,296.0,7.16890389919281
7,30,0.9,0.1,1046.5,1797.0,296.0,7.255271697044373
7,40,0.4,0.01,1045.35,1797.0,296.0,7.947047543525696
7,40,0.4,0.05,1043.9,1862.5,304.3,9.10928475856781
7,40,0.4,0.08,1041.05,1862.5,304.3,9.373431253433228
7,40,0.4,0.1,1039.85,1797.0,298.4,9.541538882255555
7,40,0.6,0.01,1046.5,1797.0,296.0,8.043108820915222
7,40,0.6,0.05,1040.8,1797.0,296.0,9.22506091594696
7,40,0.6,0.08,1041.4,1797.0,296.0,9.476686334609985
7,40,0.6,0.1,1046.5,1797.0,296.0,9.53735978603363
7,40,0.8,0.01,1046.5,1797.0,296.0,8.158929896354675
7,40,0.8,0.05,1045.6,1797.0,304.6,9.255613327026367
7,40,0.8,0.08,1046.5,1797.0,296.0,9.496384048461914
7,40,0.8,0.1,1045.3,1797.0,296.0,9.644712972640992
7,40,0.9,0.01,1046.35,1797.0,300.6,8.204569029808045
7,40,0.9,0.05,1045.6,1797.0,296.0,9.244647693634032
7,40,0.9,0.08,1043.55,1797.0,298.0,9.474915862083435
7,40,0.9,0.1,1046.5,1797.0,296.0,9.578155159950256
7,50,0.4,0.01,1046.05,1797.0,296.0,10.061150622367858
7,50,0.4,0.05,1046.5,1797.0,296.0,11.285312271118164
7,50,0.4,0.08,1046.5,1797.0,296.0,11.641536831855774
7,50,0.4,0.1,1046.3,1797.0,296.0,11.814860486984253
7,50,0.6,0.01,1046.5,1797.0,296.0,10.02555272579193
7,50,0.6,0.05,1039.55,1797.0,303.6,11.439976143836976
7,50,0.6,0.08,1045.0,1911.2,300.0,11.748672342300415
7,50,0.6,0.1,1044.3,1797.0,296.0,11.905817770957947
7,50,0.8,0.01,1045.95,1856.5,308.5,10.078776407241822
7,50,0.8,0.05,1045.65,1797.0,296.0,11.477763652801514
7,50,0.8,0.08,1046.5,1797.0,296.0,11.79178774356842
7,50,0.8,0.1,1046.5,1797.0,296.0,11.899966621398926
7,50,0.9,0.01,1046.5,1797.0,296.0,10.226071238517761
7,50,0.9,0.05,1041.95,1922.0,300.3,11.586495423316956
7,50,0.9,0.08,1046.5,1797.0,296.0,11.828022456169128
7,50,0.9,0.1,1046.5,1797.0,296.0,11.961840081214905
7,60,0.4,0.01,1046.5,1797.0,296.0,12.03173303604126
7,60,0.4,0.05,1046.5,1797.0,296.0,13.468327140808105
7,60,0.4,0.08,1043.4,1797.0,299.4,13.956251788139344
7,60,0.4,0.1,1044.55,1862.5,306.0,14.16944649219513
7,60,0.6,0.01,1042.15,1797.0,301.6,12.166003012657166
7,60,0.6,0.05,1044.0,1797.0,296.0,13.648810291290284
7,60,0.6,0.08,1046.5,1797.0,296.0,14.060946989059449
7,60,0.6,0.1,1046.4,1797.0,297.3,14.257324385643006
7,60,0.8,0.01,1037.95,1916.0,300.2,12.19940447807312
7,60,0.8,0.05,1043.7,1856.5,297.2,13.888842129707337
7,60,0.8,0.08,1046.5,1797.0,296.0,14.108216762542725
7,60,0.8,0.1,1042.9,1797.0,301.8,14.473756909370422
7,60,0.9,0.01,1046.5,1797.0,296.0,12.220084524154663
7,60,0.9,0.05,1046.5,1797.0,296.0,13.748740339279175
7,60,0.9,0.08,1046.5,1797.0,296.0,14.18391125202179
7,60,0.9,0.1,1040.25,1797.0,302.6,14.345627331733704
6,30,0.4,0.01,673.0,1166.0,180.0,5.340476131439209
6,30,0.4,0.05,673.0,1166.0,180.0,6.018224430084229
6,30,0.4,0.08,673.0,1166.0,180.0,6.212110996246338
6,30,0.4,0.1,673.0,1166.0,180.0,6.271367287635803
6,30,0.6,0.01,673.0,1166.0,180.0,5.468383193016052
6,30,0.6,0.05,673.0,1166.0,180.0,6.057334089279175
6,30,0.6,0.08,673.0,1166.0,180.0,6.245593309402466
6,30,0.6,0.1,673.0,1166.0,180.0,6.339550018310547
6,30,0.8,0.01,673.0,1166.0,180.0,5.416031050682068
6,30,0.8,0.05,673.0,1166.0,180.0,6.116392874717713
6,30,0.8,0.08,673.0,1166.0,180.0,6.289737582206726
6,30,0.8,0.1,672.65,1166.0,180.0,6.427980065345764
6,30,0.9,0.01,672.9,1166.0,180.0,5.557320833206177
6,30,0.9,0.05,673.0,1166.0,180.0,6.1181213617324826
6,30,0.9,0.08,673.0,1166.0,180.0,6.332273721694946
6,30,0.9,0.1,673.0,1166.0,180.0,6.364822030067444
6,40,0.4,0.01,672.4,1166.0,185.0,7.137837433815003
6,40,0.4,0.05,673.0,1166.0,180.0,7.959185910224915
6,40,0.4,0.08,673.0,1166.0,180.0,8.233023881912231
6,40,0.4,0.1,673.0,1166.0,180.0,8.330538582801818
6,40,0.6,0.01,673.0,1166.0,180.0,7.196860074996948
6,40,0.6,0.05,673.0,1166.0,180.0,8.079639410972595
6,40,0.6,0.08,673.0,1166.0,180.0,8.31663999557495
6,40,0.6,0.1,673.0,1166.0,180.0,8.394816327095032
6,40,0.8,0.01,673.0,1166.0,180.0,7.201745653152466
6,40,0.8,0.05,673.0,1166.0,180.0,8.154660105705261
6,40,0.8,0.08,673.0,1166.0,180.0,8.353961706161499
6,40,0.8,0.1,673.0,1166.0,180.0,8.433683228492736
6,40,0.9,0.01,673.0,1166.0,180.0,7.236477279663086
6,40,0.9,0.05,673.0,1166.0,180.0,8.20254898071289
6,40,0.9,0.08,673.0,1166.0,180.0,8.381727290153503
6,40,0.9,0.1,673.0,1166.0,180.0,8.45312566757202
6,50,0.4,0.01,673.0,1166.0,180.0,8.812527012825011
6,50,0.4,0.05,673.0,1166.0,180.0,9.97560555934906
6,50,0.4,0.08,673.0,1166.0,180.0,10.262222814559937
6,50,0.4,0.1,673.0,1166.0,180.0,10.39288671016693
6,50,0.6,0.01,673.0,1166.0,180.0,8.928037571907044
6,50,0.6,0.05,671.9,1166.0,180.0,10.22619607448578
6,50,0.6,0.08,673.0,1166.0,180.0,10.389794301986694
6,50,0.6,0.1,673.0,1166.0,180.0,10.452580785751342
6,50,0.8,0.01,673.0,1166.0,180.0,9.018374490737916
6,50,0.8,0.05,673.0,1166.0,180.0,10.207459187507629
6,50,0.8,0.08,673.0,1166.0,180.0,10.434704089164734
6,50,0.8,0.1,673.0,1166.0,180.0,10.485601353645325
6,50,0.9,0.01,673.0,1166.0,180.0,8.937687087059022
6,50,0.9,0.05,673.0,1166.0,180.0,10.124810099601746
6,50,0.9,0.08,673.0,1166.0,180.0,10.438910722732544
6,50,0.9,0.1,673.0,1166.0,180.0,10.532022094726562
6,60,0.4,0.01,673.0,1166.0,180.0,10.665404176712036
6,60,0.4,0.05,673.0,1166.0,180.0,11.967252111434936
6,60,0.4,0.08,673.0,1166.0,180.0,12.254343581199645
6,60,0.4,0.1,673.0,1166.0,180.0,12.399741983413696
6,60,0.6,0.01,673.0,1166.0,180.0,10.79740343093872
6,60,0.6,0.05,673.0,1166.0,180.0,12.130822277069091
6,60,0.6,0.08,673.0,1166.0,180.0,12.389186716079712
6,60,0.6,0.1,673.0,1166.0,180.0,12.548336219787597
6,60,0.8,0.01,673.0,1166.0,180.0,10.912571358680726
6,60,0.8,0.05,673.0,1166.0,180.0,12.237847781181335
6,60,0.8,0.08,673.0,1166.0,180.0,12.499750542640687
6,60,0.8,0.1,673.0,1166.0,180.0,12.62923984527588
6,60,0.9,0.01,673.0,1166.0,180.0,10.622042179107666
6,60,0.9,0.05,673.0,1166.0,180.0,12.243038535118103
6,60,0.9,0.08,673.0,1166.0,180.0,12.573342752456664
6,60,0.9,0.1,673.0,1166.0,180.0,12.624479293823242
20,30,0.4,0.01,3648.6,8001.4,842.8,18.23530900478363
20,30,0.4,0.05,3757.2,8011.7,853.3,20.092720103263854
20,30,0.4,0.08,3685.0,7941.3,885.0,20.574271416664125
20,30,0.4,0.1,3689.25,8113.1,869.3,20.614960885047914
20,30,0.6,0.01,3773.8,7810.5,795.7,18.457984972000123
20,30,0.6,0.05,3592.95,7970.0,795.7,20.687603855133055
20,30,0.6,0.08,3793.7,8151.0,870.5,20.977785515785218
20,30,0.6,0.1,3747.75,8208.1,894.8,21.086021256446838
20,30,0.8,0.01,3732.65,8167.2,868.5,19.56710033416748
20,30,0.8,0.05,3686.6,7833.7,837.3,20.929341673851013
20,30,0.8,0.08,3762.3,7752.9,834.3,20.761218786239624
20,30,0.8,0.1,3759.25,7983.4,883.3,21.06647644042969
20,30,0.9,0.01,3623.2,8468.2,957.2,19.809505820274353
20,30,0.9,0.05,3687.9,7752.7,820.1,20.90417151451111
20,30,0.9,0.08,3675.85,8279.5,893.7,21.459828782081605
20,30,0.9,0.1,3704.85,8330.6,889.7,21.400701332092286
20,40,0.4,0.01,3654.25,7903.8,790.0,24.15717613697052
20,40,0.4,0.05,3620.3,7614.1,789.8,26.84696819782257
20,40,0.4,0.08,3572.65,7837.2,785.9,27.139171743392943
20,40,0.4,0.1,3680.0,7751.4,822.4,27.63669352531433
20,40,0.6,0.01,3684.85,7338.0,730.1,24.53904786109924
20,40,0.6,0.05,3575.8,7896.4,802.1,27.587610268592833
20,40,0.6,0.08,3682.85,7953.7,877.6,27.393999099731445
20,40,0.6,0.1,3633.5,7810.8,874.9,27.85908463001251
20,40,0.8,0.01,3598.25,7622.0,814.1,25.87089159488678
20,40,0.8,0.05,3568.05,7735.3,825.2,27.897531962394716
20,40,0.8,0.08,3630.3,7769.9,855.7,27.97484955787659
20,40,0.8,0.1,3631.25,8098.0,879.5,27.898854184150697
20,40,0.9,0.01,3715.6,8433.9,909.5,25.407662296295165
20,40,0.9,0.05,3647.3,8388.7,904.4,27.959773707389832
20,40,0.9,0.08,3660.25,8164.3,875.2,27.953559517860413
20,40,0.9,0.1,3669.5,7881.3,814.1,28.412603092193603
20,50,0.4,0.01,3498.6,7775.2,763.9,30.376220989227296
20,50,0.4,0.05,3640.6,7967.9,830.8,33.59492063522339
20,50,0.4,0.08,3643.55,7959.6,825.4,34.025744557380676
20,50,0.4,0.1,3591.65,8285.0,841.1,34.21646296977997
20,50,0.6,0.01,3617.15,7821.5,904.2,30.855187344551087
20,50,0.6,0.05,3669.5,7810.5,817.9,34.03586225509643
20,50,0.6,0.08,3680.6,7697.6,825.8,34.31277861595154
20,50,0.6,0.1,3559.45,8181.3,870.8,34.94637920856476
20,50,0.8,0.01,3688.25,8266.3,874.3,31.541590929031372
20,50,0.8,0.05,3607.45,7811.0,840.6,34.196664214134216
20,50,0.8,0.08,3644.4,7931.4,888.2,34.7445690870285
20,50,0.8,0.1,3654.9,8257.0,909.3,34.83288271427155
20,50,0.9,0.01,3370.3,7821.2,849.3,32.26945166587829
20,50,0.9,0.05,3599.35,7907.5,894.9,35.08512480258942
20,50,0.9,0.08,3688.2,7906.9,853.1,35.12441792488098
20,50,0.9,0.1,3636.3,8205.1,893.0,34.82908744812012
20,60,0.4,0.01,3675.8,7720.4,789.5,35.702163100242615
20,60,0.4,0.05,3579.95,7974.8,911.2,40.42179951667786
20,60,0.4,0.08,3652.2,7601.3,793.7,40.77569770812988
20,60,0.4,0.1,3480.8,7885.5,884.5,41.007104992866516
20,60,0.6,0.01,3551.45,8338.3,868.1,37.361025309562685
20,60,0.6,0.05,3485.85,8093.0,904.9,40.89053161144257
20,60,0.6,0.08,3519.1,7850.1,790.6,41.85636076927185
20,60,0.6,0.1,3639.85,7964.0,875.1,41.22928528785705
20,60,0.8,0.01,3586.15,8179.3,842.8,38.43979115486145
20,60,0.8,0.05,3520.5,8038.8,899.4,41.64824631214142
20,60,0.8,0.08,3571.7,7854.1,876.1,41.856689763069156
20,60,0.8,0.1,3560.15,7989.9,875.2,41.31039378643036
20,60,0.9,0.01,3448.15,8058.8,846.3,38.89063532352448
20,60,0.9,0.05,3516.8,7679.5,788.7,41.94123306274414
20,60,0.9,0.08,3473.2,8101.7,879.5,42.2865656375885
20,60,0.9,0.1,3614.7,7641.7,835.2,41.99110326766968
8,30,0.4,0.01,1277.75,2634.3,328.6,6.864503049850464
8,30,0.4,0.05,1188.0,2672.4,334.7,7.764890027046204
8,30,0.4,0.08,1212.2,2772.0,320.6,8.002906084060669
8,30,0.4,0.1,1190.85,2596.2,321.2,9.623622107505799
8,30,0.6,0.01,1176.7,2597.6,312.9,8.53346574306488
8,30,0.6,0.05,1262.85,2722.0,327.2,7.814513254165649
8,30,0.6,0.08,1247.0,2659.1,312.3,8.068059396743774
8,30,0.6,0.1,1218.25,2633.6,332.5,8.252488255500793
8,30,0.8,0.01,1178.65,2583.6,311.1,7.099418497085571
8,30,0.8,0.05,1117.25,2582.9,337.6,8.254440212249756
8,30,0.8,0.08,1245.5,2658.4,316.2,8.134526801109313
8,30,0.8,0.1,1202.8,2672.4,326.6,8.358007049560547
8,30,0.9,0.01,1247.35,2520.0,301.1,8.89308533668518
8,30,0.9,0.05,1241.6,2520.0,312.0,7.9183671236038204
8,30,0.9,0.08,1254.55,2658.4,343.8,8.130227637290954
8,30,0.9,0.1,1188.6,2772.0,340.0,8.272064876556396
8,40,0.4,0.01,1222.95,2571.4,310.6,11.136494708061218
8,40,0.4,0.05,1174.9,2558.1,331.1,10.270294046401977
8,40,0.4,0.08,1207.25,2735.3,353.5,14.642235803604127
8,40,0.4,0.1,1226.4,2697.2,328.4,10.84084985256195
8,40,0.6,0.01,1250.6,2645.8,344.8,9.341759324073792
8,40,0.6,0.05,1232.3,2545.5,295.4,10.393510985374451
8,40,0.6,0.08,1206.35,2835.6,363.7,12.852293872833252
8,40,0.6,0.1,1215.9,2734.6,346.3,10.964156651496888
8,40,0.8,0.01,1212.95,2520.0,336.7,11.254094004631042
8,40,0.8,0.05,1137.35,2672.4,348.3,10.775545716285706
8,40,0.8,0.08,1228.65,2520.0,337.7,10.958427619934081
8,40,0.8,0.1,1110.7,2582.9,323.0,11.161175060272218
8,40,0.9,0.01,1190.35,2634.3,317.7,9.474805855751038
8,40,0.9,0.05,1163.25,2772.0,336.7,10.707321667671204
8,40,0.9,0.08,1184.25,2596.2,319.7,11.100703072547912
8,40,0.9,0.1,1166.0,2697.2,355.5,11.129924416542053
8,50,0.4,0.01,1126.45,2634.3,341.2,11.283069849014282
8,50,0.4,0.05,1123.05,2634.3,340.8,12.922812891006469
8,50,0.4,0.08,1141.65,2634.3,305.0,13.285807013511658
8,50,0.4,0.1,1157.15,2659.1,313.6,13.480026149749756
8,50,0.6,0.01,1141.95,2659.1,302.8,11.580468893051147
8,50,0.6,0.05,1225.5,2721.7,328.6,13.00110445022583
8,50,0.6,0.08,1190.75,2645.8,345.7,13.495635199546815
8,50,0.6,0.1,1167.65,2558.1,320.3,15.924811959266663
8,50,0.8,0.01,1110.45,2621.0,339.3,11.795067620277404
8,50,0.8,0.05,1144.0,2621.0,327.2,13.220125937461853
8,50,0.8,0.08,1155.45,2634.3,311.8,13.70402545928955
8,50,0.8,0.1,1099.3,2582.9,318.2,13.83273196220398
8,50,0.9,0.01,1101.75,2582.9,327.2,11.92645480632782
8,50,0.9,0.05,1166.05,2683.9,333.7,13.108108282089233
8,50,0.9,0.08,1141.85,2671.7,355.6,13.62924599647522
8,50,0.9,0.1,1186.8,2582.9,323.6,13.8354168176651
8,60,0.4,0.01,1104.65,2558.1,320.5,13.550826048851013
8,60,0.4,0.05,1185.9,2582.9,298.9,15.42185070514679
8,60,0.4,0.08,1099.7,2558.1,319.1,16.021288895606993
8,60,0.4,0.1,1169.55,2671.7,353.5,18.981734323501588
8,60,0.6,0.01,1157.6,2595.5,304.5,16.016291069984437
8,60,0.6,0.05,1186.95,2558.1,333.6,18.00685567855835
8,60,0.6,0.08,1149.9,2621.0,340.4,19.07136368751526
8,60,0.6,0.1,1179.1,2646.5,341.8,16.331652927398682
8,60,0.8,0.01,1120.5,2595.5,322.8,14.128863763809203
8,60,0.8,0.05,1118.75,2558.1,339.2,15.880220770835876
8,60,0.8,0.08,1171.7,2634.3,334.3,16.244333028793335
8,60,0.8,0.1,1072.9,2520.0,338.6,16.627267503738402
8,60,0.9,0.01,1067.45,2558.1,327.3,14.200980138778686
8,60,0.9,0.05,1110.1,2696.5,329.0,15.922578358650208
8,60,0.9,0.08,1146.55,2746.8,329.8,16.688991594314576
8,60,0.9,0.1,1213.1,2520.0,322.6,16.695925688743593
10,30,0.4,0.01,1637.6,3243.7,439.9,8.364238810539245
10,30,0.4,0.05,1612.9,3102.0,393.4,9.668251776695252
